timestamp_iso,sweep,object,ply_path,ply_points_actual,ply_slot_nominal,topk,trial_idx,elapsed_client_s,infer_ms,num_candidates,remove_outliers,ok,error
2026-04-22T04:01:20.417841Z,n_points,Sphere,data/Sphere/Sphere_5003.ply,5003,5000,200,1,0.2026,201.514,200,True,True,
2026-04-22T04:01:20.641347Z,n_points,Sphere,data/Sphere/Sphere_5003.ply,5003,5000,200,2,0.2234,222.373,200,True,True,
2026-04-22T04:01:20.842887Z,n_points,Sphere,data/Sphere/Sphere_5003.ply,5003,5000,200,3,0.2014,200.406,200,True,True,
2026-04-22T04:01:21.057164Z,n_points,Sphere,data/Sphere/Sphere_5003.ply,5003,5000,200,4,0.2141,213.096,200,True,True,
2026-04-22T04:01:21.297355Z,n_points,Sphere,data/Sphere/Sphere_5003.ply,5003,5000,200,5,0.2400,238.959,200,True,True,
2026-04-22T04:01:21.681534Z,n_points,Sphere,data/Sphere/Sphere_5003.ply,5003,5000,200,6,0.3840,383.023,200,True,True,
2026-04-22T04:01:21.903644Z,n_points,Sphere,data/Sphere/Sphere_5003.ply,5003,5000,200,7,0.2219,220.887,200,True,True,
2026-04-22T04:01:22.117838Z,n_points,Sphere,data/Sphere/Sphere_5003.ply,5003,5000,200,8,0.2140,212.955,200,True,True,
2026-04-22T04:01:22.341577Z,n_points,Sphere,data/Sphere/Sphere_5003.ply,5003,5000,200,9,0.2236,222.518,200,True,True,
2026-04-22T04:01:22.929977Z,n_points,Sphere,data/Sphere/Sphere_9992.ply,9992,10000,200,0,0.5411,539.960,200,True,True,
2026-04-22T04:01:23.463468Z,n_points,Sphere,data/Sphere/Sphere_9992.ply,9992,10000,200,1,0.5333,532.119,200,True,True,
2026-04-22T04:01:24.016326Z,n_points,Sphere,data/Sphere/Sphere_9992.ply,9992,10000,200,2,0.5527,551.589,200,True,True,
2026-04-22T04:01:24.567005Z,n_points,Sphere,data/Sphere/Sphere_9992.ply,9992,10000,200,3,0.5505,549.409,200,True,True,
2026-04-22T04:01:25.117597Z,n_points,Sphere,data/Sphere/Sphere_9992.ply,9992,10000,200,4,0.5504,549.356,200,True,True,
2026-04-22T04:01:25.661519Z,n_points,Sphere,data/Sphere/Sphere_9992.ply,9992,10000,200,5,0.5437,542.695,200,True,True,
2026-04-22T04:01:26.214637Z,n_points,Sphere,data/Sphere/Sphere_9992.ply,9992,10000,200,6,0.5530,551.898,200,True,True,
2026-04-22T04:01:26.762115Z,n_points,Sphere,data/Sphere/Sphere_9992.ply,9992,10000,200,7,0.5473,546.260,200,True,True,
2026-04-22T04:01:27.317034Z,n_points,Sphere,data/Sphere/Sphere_9992.ply,9992,10000,200,8,0.5548,553.715,200,True,True,
2026-04-22T04:01:27.861755Z,n_points,Sphere,data/Sphere/Sphere_9992.ply,9992,10000,200,9,0.5446,543.537,200,True,True,
2026-04-22T04:01:28.105820Z,topk,Sphere,data/Sphere/Sphere_5003.ply,5003,5000,50,0,0.1965,195.470,50,True,True,
2026-04-22T04:01:28.290549Z,topk,Sphere,data/Sphere/Sphere_5003.ply,5003,5000,50,1,0.1846,183.550,50,True,True,
2026-04-22T04:01:28.498913Z,topk,Sphere,data/Sphere/Sphere_5003.ply,5003,5000,50,2,0.2082,207.232,50,True,True,
2026-04-22T04:01:28.684942Z,topk,Sphere,data/Sphere/Sphere_5003.ply,5003,5000,50,3,0.1859,184.821,50,True,True,
2026-04-22T04:01:29.015317Z,topk,Sphere,data/Sphere/Sphere_5003.ply,5003,5000,50,4,0.3302,329.225,50,True,True,
2026-04-22T04:01:29.768679Z,topk,Sphere,data/Sphere/Sphere_5003.ply,5003,5000,50,5,0.7532,752.139,50,True,True,
2026-04-22T04:01:29.988937Z,topk,Sphere,data/Sphere/Sphere_5003.ply,5003,5000,50,6,0.2201,219.114,50,True,True,
2026-04-22T04:01:30.642466Z,topk,Sphere,data/Sphere/Sphere_5003.ply,5003,5000,50,7,0.6533,652.332,50,True,True,
2026-04-22T04:01:30.828128Z,topk,Sphere,data/Sphere/Sphere_5003.ply,5003,5000,50,8,0.1855,184.518,50,True,True,
2026-04-22T04:01:31.123397Z,topk,Sphere,data/Sphere/Sphere_5003.ply,5003,5000,50,9,0.2951,294.039,50,True,True,
2026-04-22T04:01:31.372321Z,topk,Sphere,data/Sphere/Sphere_5003.ply,5003,5000,100,0,0.2360,234.932,100,True,True,
2026-04-22T04:01:31.616260Z,topk,Sphere,data/Sphere/Sphere_5003.ply,5003,5000,100,1,0.2438,242.816,100,True,True,
2026-04-22T04:01:31.805433Z,topk,Sphere,data/Sphere/Sphere_5003.ply,5003,5000,100,2,0.1890,188.024,100,True,True,
2026-04-22T04:01:31.995576Z,topk,Sphere,data/Sphere/Sphere_5003.ply,5003,5000,100,3,0.1900,188.961,100,True,True,
2026-04-22T04:01:32.221668Z,topk,Sphere,data/Sphere/Sphere_5003.ply,5003,5000,100,4,0.2259,224.907,100,True,True,
2026-04-22T04:01:32.412269Z,topk,Sphere,data/Sphere/Sphere_5003.ply,5003,5000,100,5,0.1904,189.464,100,True,True,
2026-04-22T04:01:32.601039Z,topk,Sphere,data/Sphere/Sphere_5003.ply,5003,5000,100,6,0.1886,187.557,100,True,True,
2026-04-22T04:01:32.814584Z,topk,Sphere,data/Sphere/Sphere_5003.ply,5003,5000,100,7,0.2134,212.335,100,True,True,
2026-04-22T04:01:33.064633Z,topk,Sphere,data/Sphere/Sphere_5003.ply,5003,5000,100,8,0.2498,248.842,100,True,True,
2026-04-22T04:01:33.379013Z,topk,Sphere,data/Sphere/Sphere_5003.ply,5003,5000,100,9,0.3142,313.249,100,True,True,
2026-04-22T04:01:33.703491Z,topk,Sphere,data/Sphere/Sphere_5003.ply,5003,5000,200,0,0.3002,299.140,200,True,True,
2026-04-22T04:01:33.980929Z,topk,Sphere,data/Sphere/Sphere_5003.ply,5003,5000,200,1,0.2773,276.216,200,True,True,
2026-04-22T04:01:34.295901Z,topk,Sphere,data/Sphere/Sphere_5003.ply,5003,5000,200,2,0.3148,313.767,200,True,True,
2026-04-22T04:01:34.578855Z,topk,Sphere,data/Sphere/Sphere_5003.ply,5003,5000,200,3,0.2828,281.737,200,True,True,
2026-04-22T04:01:35.819146Z,topk,Sphere,data/Sphere/Sphere_5003.ply,5003,5000,200,4,1.2401,1239.122,200,True,True,
2026-04-22T04:01:36.033060Z,topk,Sphere,data/Sphere/Sphere_5003.ply,5003,5000,200,5,0.2137,212.741,200,True,True,
2026-04-22T04:01:36.235503Z,topk,Sphere,data/Sphere/Sphere_5003.ply,5003,5000,200,6,0.2023,201.273,200,True,True,
2026-04-22T04:01:36.439314Z,topk,Sphere,data/Sphere/Sphere_5003.ply,5003,5000,200,7,0.2037,202.724,200,True,True,
2026-04-22T04:01:36.642821Z,topk,Sphere,data/Sphere/Sphere_5003.ply,5003,5000,200,8,0.2033,202.350,200,True,True,
2026-04-22T04:01:36.847037Z,topk,Sphere,data/Sphere/Sphere_5003.ply,5003,5000,200,9,0.2040,203.050,200,True,True,
2026-04-22T04:01:37.143122Z,topk,Sphere,data/Sphere/Sphere_5003.ply,5003,5000,400,0,0.2487,247.624,400,True,True,
2026-04-22T04:01:37.386452Z,topk,Sphere,data/Sphere/Sphere_5003.ply,5003,5000,400,1,0.2432,242.181,400,True,True,
2026-04-22T04:01:37.632916Z,topk,Sphere,data/Sphere/Sphere_5003.ply,5003,5000,400,2,0.2463,245.262,400,True,True,
2026-04-22T04:01:37.878559Z,topk,Sphere,data/Sphere/Sphere_5003.ply,5003,5000,400,3,0.2455,244.412,400,True,True,
2026-04-22T04:01:38.127949Z,topk,Sphere,data/Sphere/Sphere_5003.ply,5003,5000,400,4,0.2492,248.204,400,True,True,
2026-04-22T04:01:38.371990Z,topk,Sphere,data/Sphere/Sphere_5003.ply,5003,5000,400,5,0.2439,242.770,400,True,True,
2026-04-22T04:01:38.925183Z,topk,Sphere,data/Sphere/Sphere_5003.ply,5003,5000,400,6,0.5530,551.960,400,True,True,
2026-04-22T04:01:39.180452Z,topk,Sphere,data/Sphere/Sphere_5003.ply,5003,5000,400,7,0.2551,253.983,400,True,True,
2026-04-22T04:01:39.452721Z,topk,Sphere,data/Sphere/Sphere_5003.ply,5003,5000,400,8,0.2721,271.149,400,True,True,
2026-04-22T04:01:39.695892Z,topk,Sphere,data/Sphere/Sphere_5003.ply,5003,5000,400,9,0.2430,242.010,400,True,True,
